name,address,category,lat,lon,query
Белинвестбанк,"Гродно, ул. Мицкевича, 3, ЦБУ №200",,53.687112,23.831021,банкомат
Приорбанк,"Гродно, ул. Максима Горького, 24, ""Белпочта"", отдел №29",,53.692764,23.823129,банкомат
Белагропромбанк,"Гродно, ул. Полиграфистов, 6, этаж 1",,53.672968,23.8387,банкомат
Банк РРБ,"Гродно, ул. Антонова, 10",,53.675675,23.841803,банкомат
Приорбанк,"Гродно, Мостовая ул., 37",,53.674299,23.82846,банкомат
Белинвестбанк,"Гродно, ул. Дзержинского, 2/1",,53.686026,23.834619,банкомат
Сбер Банк,"Гродно, просп. Космонавтов, 100, этаж 1",,53.677032,23.894311,банкомат
Банк Решение,"Гродно, ул. Дзержинского, 30, Банк «Решение» ЦБУ 04/03, банкомат",,53.688682,23.83575,банкомат
Беларусбанк,"Гродно, просп. Космонавтов, 100, корп. 101, этаж 1",,53.672061,23.894087,банкомат
Беларусбанк,"Гродно, ул. Будённого, 37",,53.686833,23.848861,банкомат
Приорбанк,"Гродно, просп. Космонавтов, 81, ТЦ Корона",,53.672212,23.86318,банкомат
Беларусбанк,"Гродно, ул. Ожешко, 3",,53.682703,23.834478,банкомат
Приорбанк,"Гродно, просп. Космонавтов, 100, этаж 1",,53.677281,23.894545,банкомат
Белгазпромбанк,"Гродно, просп. Янки Купалы, 16А, этаж 1",,53.662766,23.835032,банкомат
Белгазпромбанк,"Гродно, ул. Максима Горького, 60, этаж 1",,53.694907,23.821252,банкомат
Беларусбанк,"Гродно, просп. Янки Купалы, 16А, этаж 1",,53.663498,23.833322,банкомат
Беларусбанк,"Гродно, бул. Ленинского Комсомола, 26Б, Справа от входа, отдел №400/4001",,53.698,23.811222,банкомат
Приорбанк,"Гродно, ул. Антонова, 2, магазин Цветы",,53.676346,23.842249,банкомат
Приорбанк,"Гродно, ул. Тимирязева, 8, Гипермаркет Евроопт",,53.68867,23.845402,банкомат
Приорбанк,"Гродно, Мостовая ул., 37, ЦБУ 600 Приорбанк ОАО",,53.674218,23.828064,банкомат
МТБанк,"Гродно, ул. Карла Маркса, 44, Рядом с РКЦ №32",,53.677076,23.839805,банкомат
ВТБ,"Гродно, ул. Антонова, 21, этаж 1",,53.674455,23.840567,банкомат
Приорбанк,"Гродно, Советская ул., 18, Торговый дом Неман",,53.682346,23.831541,банкомат
Белгазпромбанк,"Гродно, ул. Максима Горького, 60",,53.694884,23.821444,банкомат
Белинвестбанк,"Гродно, ул. Советских Пограничников, 92, этаж 1",,53.670749,23.808753,банкомат
Технобанк,"Гродно, просп. Янки Купалы, 16А",,53.663425,23.834613,банкомат
Приорбанк,"Гродно, просп. Космонавтов, 100, ОАО Азот проходная",,53.676911,23.894486,банкомат
Беларусбанк,"Гродно, ул. Стефана Батория, 10, магазин Батория Справа от входа",,53.67725,23.830528,банкомат
Приорбанк,"Гродно, просп. Космонавтов, 100, корп. 101, этаж 1",,53.672066,23.894041,банкомат
Банкомат,"Гродно, бул. Ленинского Комсомола, 26А",,53.697991,23.811226,банкомат
Приорбанк,"Гродно, ул. Максима Горького, 24, РУП Белпочта Отделение почтовой связи №29",,53.692701,23.823007,банкомат
Белинвестбанк,"Гродно, ул. Дзержинского, 2/1, этаж 1",,53.686035,23.834667,банкомат
Беларусбанк,"Гродно, просп. Космонавтов, 100, этаж 1",,53.677294,23.894448,банкомат
Беларусбанк,"Гродно, просп. Космонавтов, 100",,53.676911,23.894486,банкомат
Белинвестбанк,"Гродно, бул. Ленинского Комсомола, 44",,53.697002,23.805091,банкомат
Технобанк,"Гродно, бул. Ленинского Комсомола, 7А",,53.69944,23.814653,банкомат
"Альфа-банк, отделение","Гродно, ул. Максима Горького, 47",Банк,53.690424,23.826025,банкомат
Белинвестбанк,"Гродно, ул. Советских Пограничников, 92",,53.670819,23.8089,банкомат
Беларусбанк,"Гродно, просп. Космонавтов, 10Б, этаж 1",Инфокиоск,53.675503,23.85293,банкомат
Беларусбанк,"Гродно, ул. Калиновского, 5, этаж 1",,53.690625,23.821363,банкомат
Технобанк,"Гродно, ул. Щорса, 11А, этаж 1",Банк,53.679087,23.851626,отделение банка
Белагропромбанк,"Гродно, просп. Космонавтов, 2Г",Банк,53.676728,23.846288,отделение банка
Белагропромбанк,"Гродно, ул. Антонова, 1",Банк,53.67645,23.841191,отделение банка
Белинвестбанк,"ул. Советских Пограничников, 92",Банк,53.670814,23.808812,отделение банка
Беларусбанк,"ул. Советских Пограничников, 94, отдел №400/4010",Банк,53.670948,23.80794,отделение банка
Беларусбанк,"Новооктябрьская ул., 5, Областное управление 400",Банк,53.669026,23.827676,отделение банка
Альфа-Банк,"ул. Максима Горького, 47",Банк,53.690549,23.82574,отделение банка
Белинвестбанк,"бул. Ленинского Комсомола, 44",Банк,53.69695,23.80486,отделение банка
Банк РРБ,"Большая Троицкая ул., 17, помещение 3",Банк,53.681917,23.829508,отделение банка
Беларусбанк,"ул. Гоголя, 11, ЦБУ 400, филиал 795, отдел 4009",Банк,53.670954,23.813919,отделение банка
Банк ВТБ,"просп. Космонавтов, 100",Банк,53.676911,23.894486,отделение банка
Беларусбанк,"просп. Космонавтов, 100, корп. 101, этаж 1",,53.672061,23.894087,отделение банка
Приорбанк,"просп. Космонавтов, 100, корп. 101, этаж 1",,53.672066,23.894041,отделение банка
Приорбанк,"просп. Космонавтов, 100, этаж 1",,53.677281,23.894545,отделение банка
Беларусбанк,"просп. Космонавтов, 100, этаж 1",,53.677294,23.894448,отделение банка
Беларусбанк,"Гродно, ул. Карского, 2",,53.690373,23.878075,банкомат
Статусбанк,"Гродно, просп. Космонавтов, 81, этаж 1",Банк,53.67191,23.862516,отделение банка
Технобанк,"Гродно, просп. Космонавтов, 81, этаж 1",Банк,53.672283,23.862638,отделение банка
Беларусбанк,"Гродно, ул. Белые Росы, 77, Продуктовый магазин",,53.713272,23.867408,банкомат
ATM Белинвестбанк,"Гродно, ул. Лиможа, 30",,53.708468,23.848197,банкомат
Беларусбанк,"Гродно, ул. Максима Горького, 91, этаж 1",Банк,53.709281,23.816092,отделение банка
Сбер Банк,"Гродно, ул. Максима Горького, 89, корп. 5Г",,53.70454,23.818623,банкомат
Приорбанк,"Гродно, ул. Максима Горького, 91, этаж 1",,53.712675,23.815127,банкомат
Белинвестбанк,"Гродно, ул. Максима Горького, 91, этаж 1",,53.710978,23.815832,банкомат
Белагропромбанк,"Гродно, ул. Максима Горького, 91, этаж 1",,53.711742,23.815501,банкомат
Белинвестбанк,"Гродно, ул. Максима Горького, 91",,53.707225,23.817337,банкомат
Банк РРБ,"Гродно, ул. Максима Горького, 91",,53.709244,23.816081,банкомат
Беларусбанк,"Гродно, Мясницкая ул., 25",,53.724477,23.828431,банкомат
Альфа-Банк,"Гродно, ул. Лиможа, 32Б, этаж 1",,53.711406,23.849028,банкомат
Беларусбанк,"Гродно, ул. Дубко, 17, этаж 1",,53.701485,23.834281,банкомат
Сбер Банк,"Гродно, ул. Дзержинского, 96, Административное здание РУП ""Белоруснефть-Гроднонефтепродукт""",,53.708406,23.839336,банкомат
Сбер Банк,"Гродно, ул. Дубко, 17, ATM15106, ТЦ ""Old City"", этаж 1",,53.701896,23.83365,банкомат
Альфа-Банк,"Гродно, ул. Дубко, 17, этаж 1",,53.701836,23.833642,банкомат
Белинвестбанк,"Гродно, ул. Дубко, 17, этаж 1",,53.701868,23.833657,банкомат
Белгазпромбанк,"Гродно, ул. Лиможа, 32Б",,53.711277,23.84916,банкомат
Беларусбанк,"Гродно, ул. Курчатова, 27",Банк,53.707718,23.842342,отделение банка
Белагропромбанк,"Гродно, Малыщинская ул., 2, этаж 1",Банк,53.711022,23.850423,отделение банка
Приорбанк,"Гродно, ул. Дубко, 17",Банк,53.701942,23.833597,отделение банка
Технобанк,"Гродно, ул. Дубко, 17, этаж 1",Банк,53.701862,23.833229,отделение банка
Банк РРБ,"Гродно, ул. Дубко, 17",Банк,53.701679,23.835017,отделение банка
Беларусбанк,"Гродно, ул. Виктора Саяпина, 6, этаж 1",,53.720825,23.863888,банкомат
Приорбанк,"Гродно, Малыщинская ул., 25",,53.711472,23.859692,банкомат
БелВЭБ,"Гродно, ул. Лиможа, 25",,53.710406,23.85049,банкомат
Приорбанк,"Гродно, ул. Лиможа, 30, ТЦ ""Евроопт""",,53.708571,23.848227,банкомат
Беларусбанк,"Гродно, ул. Лиможа, 7, магазин Свитанок",,53.703643,23.850377,банкомат
"Приорбанк, банкомат","Гродно, ул. Брикеля, 8",,53.701535,23.844658,банкомат
Белинвестбанк,"Гродно, ул. Дзержинского, 41, корп. 1",,53.698628,23.840278,банкомат
Беларусбанк,"агрогородок Вертелишки, ул. Ленина, 1А, отдел №400/4008",Банк,53.698384,24.011666,отделение банка
Беларусбанк,"агрогородок Путришки, ул. Тарханова, 53, отдел №400/4007",Банк,53.697014,23.941243,отделение банка
Беларусбанк,"агрогородок Гожа, Школьная ул., 5, отдел №400/4027",Банк,53.812082,23.853964,отделение банка
